X,Y,osm_id,code,fclass,name,x,y
19.0393367,47.5065979,5476557030,2 902,bench,,19.039,47.507
19.0600753,47.5082275,5476648921,2 305,bar,Prince of Darts,19.060,47.508
19.0596719,47.4841904,4081035789,2 906,waste_basket,,19.060,47.484
19.0483327,47.4603714,5478144792,2 901,toilet,,19.048,47.460
19.0450877,47.5080881,4081035843,2 906,waste_basket,,19.045,47.508
19.1504688,47.4559699,5478173881,2 205,playground,,19.150,47.456
19.0460874,47.5109309,4081035855,2 906,waste_basket,,19.046,47.511
19.1460791,47.455767,5478173882,2 601,bank,Budapest Bank,19.146,47.456
19.0462344,47.5101941,4081035856,2 724,memorial,Kéthly Anna,19.046,47.510
19.0485132,47.4609883,5478307367,2 950,tower,,19.049,47.461
19.0483443,47.4603863,5478307368,2 950,tower,,19.048,47.460
19.0207596,47.4642192,2898515916,2 593,vending_any,,19.021,47.464
19.0207154,47.4642219,2898515917,2 593,vending_any,,19.021,47.464
19.1195509,47.5509954,4081432839,2 903,drinking_water,,19.120,47.551
19.0133398,47.3947508,4078545254,2 701,tourist_info,,19.013,47.395
19.0404387,47.4134181,4078570026,2 701,tourist_info,,19.040,47.413
19.0424342,47.4303173,4078599083,2 701,tourist_info,,19.042,47.430
19.0422223,47.4301903,4078599084,2 701,tourist_info,,19.042,47.430
19.0619195,47.5381288,2895069769,2 511,convenience,Maci-Laci ABC,19.062,47.538
19.0632622,47.489572,5474855522,2 303,cafe,Kaffeine,19.063,47.490
19.0522834,47.4832618,5475032391,2 304,pub,Budapest Beer Company,19.052,47.483
19.1046962,47.4006717,5475517614,2 724,memorial,Kolonics György bronzszobra,19.105,47.401
19.1524892,47.4545554,4079863362,2 303,cafe,Dudi-Cuki,19.152,47.455
19.141363,47.4592699,4079863363,2 303,cafe,Gina Cukrászda,19.141,47.459
19.053673,47.4794063,5475837374,2 592,vending_parking,,19.054,47.479
19.1491753,47.4479202,4079863364,2 303,cafe,Hópehely Cukrászda,19.149,47.448
19.0565902,47.4793927,5475837375,2 902,bench,,19.057,47.479
19.1263664,47.4496765,4079863365,2 303,cafe,Kozma Cukrászda,19.126,47.450
19.0557849,47.4791572,5475837376,2 592,vending_parking,,19.056,47.479
19.1412139,47.4534977,4079863366,2 303,cafe,Vadász Cukrászda,19.141,47.453
19.0566057,47.4794282,5475837377,2 902,bench,,19.057,47.479
19.145439,47.4550818,4079894508,2 303,cafe,Amai Teaház,19.145,47.455
19.0494746,47.4609273,5475921862,2 901,toilet,,19.049,47.461
19.1278262,47.4593228,4079935775,2 303,cafe,Vetrece,19.128,47.459
19.1514605,47.4544407,4079954913,2 303,cafe,Carlitos Fagyizó,19.151,47.454
19.0402159,47.4266755,5476331900,2 724,memorial,1956-os emlékmű,19.040,47.427
19.0394721,47.5058512,5476556704,2 421,shelter,,19.039,47.506
19.039057,47.506197,5476556706,2 592,vending_parking,BKK-automata,19.039,47.506
19.0391386,47.506391,5476556709,2 593,vending_any,BKK-automata,19.039,47.506
19.0391419,47.5063876,5476556710,2 593,vending_any,BKK-automata,19.039,47.506
18.9362256,47.5445631,2896564603,2 083,kindergarten,Naturkinder Óvoda,18.936,47.545
18.9438228,47.5449718,2896564604,2 083,kindergarten,Under the Rainbow,18.944,47.545
19.0686567,47.529317,4080096811,2 527,newsagent,Lottozó,19.069,47.529
19.0720035,47.5699671,4096649581,2 951,comms_tower,,19.072,47.570
19.0178722,47.4644937,2897328973,2 701,tourist_info,,19.018,47.464
18.9551399,47.5459151,4096728548,2 742,viewpoint,Kilátóhely,18.955,47.546
19.2434388,47.4829582,5485251672,2 082,school,Pál Apostol Katolikus Általános Iskola és Gimnázium,19.243,47.483
19.133428,47.5343399,5485325256,2 906,waste_basket,,19.133,47.534
19.133768,47.534569,5485325257,2 906,waste_basket,,19.134,47.535
19.1335759,47.5344124,5485325258,2 906,waste_basket,,19.134,47.534
19.1337962,47.534607,5485325259,2 906,waste_basket,,19.134,47.535
19.0565323,47.498293,4092269664,2 302,fast_food,Burger Market,19.057,47.498
19.1329426,47.5338999,5485325260,2 906,waste_basket,,19.133,47.534
19.0321156,47.5808374,5485374721,2 252,pitch,,19.032,47.581
19.0326279,47.5817131,5485374722,2 206,dog_park,,19.033,47.582
19.0320366,47.5803105,5485374726,2 205,playground,,19.032,47.580
19.0794989,47.528832,2903560677,2 301,restaurant,Cayman,19.079,47.529
19.0794568,47.5289093,2903560678,2 601,bank,Erste Bank,19.079,47.529
19.0795562,47.5289785,2903560679,2 601,bank,CIB Bank,19.080,47.529
19.0792296,47.5244107,2903574178,2 602,atm,,19.079,47.524
19.0374948,47.4513656,4094142534,2 511,convenience,Family Market,19.037,47.451
19.0051958,47.4939785,5485907757,2 906,waste_basket,,19.005,47.494
19.0059401,47.4925052,5485907787,2 902,bench,,19.006,47.493
19.1462796,47.4813334,4095417756,2 252,pitch,,19.146,47.481
19.1331243,47.5350566,5485960217,2 906,waste_basket,,19.133,47.535
19.146318,47.4813042,4095417757,2 252,pitch,,19.146,47.481
19.1547445,47.4790269,4095417764,2 205,playground,,19.155,47.479
19.0312372,47.4854967,5484393821,2 902,bench,,19.031,47.485
19.1552873,47.4784582,4095417777,2 083,kindergarten,,19.155,47.478
19.0309876,47.4854899,5484393822,2 902,bench,,19.031,47.485
19.0000107,47.4701198,5484458493,2 902,bench,,19.000,47.470
18.9999889,47.4701247,5484458494,2 902,bench,,19.000,47.470
18.9999672,47.4701296,5484458495,2 902,bench,,19.000,47.470
19.0001247,47.4696453,5484475551,2 902,bench,,19.000,47.470
18.9986164,47.4695884,5484475563,2 906,waste_basket,,18.999,47.470
18.9984956,47.469656,5484475564,2 906,waste_basket,,18.998,47.470
18.9984812,47.4696606,5484475565,2 902,bench,,18.998,47.470
19.0472521,47.5391934,4087050702,2 902,bench,,19.047,47.539
18.9984684,47.4696678,5484475566,2 902,bench,,18.998,47.470
19.0472545,47.5391308,4087050703,2 906,waste_basket,,19.047,47.539
19.0654393,47.5166619,2902698614,2 031,recycling_glass,,19.065,47.517
18.9984527,47.4696766,5484475567,2 902,bench,,18.998,47.470
19.0472577,47.5390477,4087050704,2 902,bench,,19.047,47.539
18.9989807,47.4708444,5484475568,2 902,bench,,18.999,47.471
19.0472604,47.5389761,4087050705,2 906,waste_basket,,19.047,47.539
18.9989627,47.4708329,5484475569,2 902,bench,,18.999,47.471
18.9989449,47.4708216,5484475570,2 902,bench,,18.999,47.471
18.9991092,47.4707321,5484475571,2 906,waste_basket,,18.999,47.471
19.1095344,47.4908006,4089446827,2 304,pub,Netovább,19.110,47.491
19.0223063,47.4900687,4089539703,2 303,cafe,Cserpes Tejivó,19.022,47.490
19.0496057,47.5685779,5485077948,2 301,restaurant,Haspók Büfé,19.050,47.569
18.9991212,47.4709042,5483571552,2 902,bench,,18.999,47.471
19.0641051,47.502975,2903425260,2 301,restaurant,Korhely faloda és daloda,19.064,47.503
18.9989114,47.4701662,5483571553,2 906,waste_basket,,18.999,47.470
18.9989571,47.470251,5483571554,2 906,waste_basket,,18.999,47.470
18.9992536,47.4700876,5483571555,2 906,waste_basket,,18.999,47.470
19.02913,47.4982926,4084988942,2 421,shelter,,19.029,47.498
18.9990735,47.4702655,5483571556,2 902,bench,,18.999,47.470
18.9989007,47.4704253,5483571557,2 906,waste_basket,,18.999,47.470
19.0713845,47.5196468,2903444910,2 004,post_box,,19.071,47.520
18.9989661,47.4704303,5483571558,2 902,bench,,18.999,47.470
18.9989242,47.4704306,5483571559,2 902,bench,,18.999,47.470
18.9988773,47.47042,5483571560,2 902,bench,,18.999,47.470
18.9988469,47.4704053,5483571561,2 902,bench,,18.999,47.470
18.999555,47.4711202,5483571562,2 252,pitch,,19.000,47.471
18.9995139,47.4711419,5483571563,2 252,pitch,,19.000,47.471
18.9986312,47.4697651,5483571591,2 902,bench,,18.999,47.470
18.9985512,47.4697842,5483571592,2 902,bench,,18.999,47.470
18.9984718,47.4698043,5483571593,2 902,bench,,18.998,47.470
18.9983791,47.4697859,5483571594,2 902,bench,,18.998,47.470
18.9986607,47.4698488,5483571601,2 252,pitch,,18.999,47.470
18.9986115,47.4698584,5483571602,2 252,pitch,,18.999,47.470
18.9982006,47.469381,5483571645,2 902,bench,,18.998,47.469
18.9982114,47.4693536,5483571646,2 902,bench,,18.998,47.469
18.9985863,47.4692723,5483571647,2 902,bench,,18.999,47.469
18.9985977,47.4693078,5483571648,2 902,bench,,18.999,47.469
18.9984046,47.4694161,5483571649,2 902,bench,,18.998,47.469
18.9983919,47.4694508,5483571650,2 902,bench,,18.998,47.469
18.998383,47.4694761,5483571651,2 902,bench,,18.998,47.469
19.0468816,47.5859524,4085622494,2 528,greengrocer,Zöldség-Gyümölcs,19.047,47.586
19.1296786,47.5043232,5387454701,2 725,artwork,Halas gyermek,19.130,47.504
19.0768953,47.4943799,5387475690,2 543,doityourself,Felvonó alkatrész kisáruház,19.077,47.494
19.0770624,47.4941653,5387475691,2 512,clothes,Lord Men's Fashion,19.077,47.494
19.0588372,47.5026443,5387578621,2 303,cafe,,19.059,47.503
19.0708946,47.4861374,5390296211,2 724,memorial,56-os emlékmű,19.071,47.486
19.0708686,47.4861566,5390296212,2 724,memorial,Pesti srác,19.071,47.486
19.0788411,47.4825877,4051956789,2 513,florist,,19.079,47.483
19.0709046,47.4862647,5390297341,2 904,fountain,,19.071,47.486
19.0781728,47.4824001,4051956889,2 303,cafe,Medika Café,19.078,47.482
19.0709747,47.4861241,5390297343,2 724,memorial,,19.071,47.486
19.0709779,47.4861463,5390297344,2 724,memorial,,19.071,47.486
19.0709811,47.4861669,5390297345,2 724,memorial,,19.071,47.486
19.0710021,47.4860403,5390297346,2 724,memorial,,19.071,47.486
19.0709871,47.4862193,5390297347,2 724,memorial,,19.071,47.486
19.0709919,47.4862441,5390297348,2 724,memorial,,19.071,47.486
19.070995,47.4862649,5390297349,2 724,memorial,,19.071,47.486
19.0741235,47.4758706,5391036768,2 301,restaurant,Bettolino Pizzeria,19.074,47.476
19.0740225,47.4758582,5391036769,2 302,fast_food,Tortilla Box,19.074,47.476
19.0493767,47.499817,5392813622,2 561,hairdresser,,19.049,47.500
19.0582228,47.4982692,5393792121,2 561,hairdresser,,19.058,47.498
19.0262603,47.5084627,5387053033,2 525,mobile_phone_shop,Vodafone,19.026,47.508
19.1562066,47.419368,5387347755,2 512,clothes,Yess!,19.156,47.419
19.1564033,47.4194763,5387347756,2 517,shoe_shop,Deichmann,19.156,47.419
19.156611,47.4190008,5387347759,2 301,restaurant,Csibefaló,19.157,47.419
19.1565683,47.4189802,5387347760,2 301,restaurant,Ázsia konyha,19.157,47.419
19.1566049,47.4192498,5387347761,2 512,clothes,Keyo,19.157,47.419
19.1568894,47.4190407,5387347764,2 302,fast_food,KFC,19.157,47.419
19.0480359,47.4746227,4051309018,2 602,atm,,19.048,47.475
19.1569388,47.4191719,5387347766,2 512,clothes,Walter,19.157,47.419
19.0431192,47.4945727,4051309021,2 903,drinking_water,,19.043,47.495
19.1567511,47.4193461,5387347769,2 546,computer_shop,AcerShop,19.157,47.419
19.0591778,47.5154931,4051309029,2 602,atm,,19.059,47.515
19.1567028,47.4193879,5387347770,2 525,mobile_phone_shop,Full GSM,19.157,47.419
19.1568262,47.4189614,5387347771,2 303,cafe,Coffee Arabica,19.157,47.419
19.1573063,47.4184605,5387347772,2 517,shoe_shop,CCC,19.157,47.418
19.1574941,47.4183316,5387347773,2 517,shoe_shop,Sebastiano,19.157,47.418
19.1575879,47.4182536,5387347774,2 525,mobile_phone_shop,Telekom,19.158,47.418
19.1579071,47.418435,5387347775,2 525,mobile_phone_shop,Vodafone,19.158,47.418
19.1575316,47.4187073,5387347776,2 529,beauty_shop,Yves Rocher,19.158,47.419
19.1321277,47.5035543,5387454697,2 725,artwork,Vízhordó Nő,19.132,47.504
19.1307039,47.5033961,5387454698,2 725,artwork,Védelmező,19.131,47.503
19.129427,47.5035512,5387454699,2 725,artwork,Anya gyermekével,19.129,47.504
19.1293076,47.5032409,5387454700,2 725,artwork,Pihenő hölgy,19.129,47.503
19.1475777,47.4626173,5383448094,2 513,florist,FM Virág,19.148,47.463
19.1475962,47.4624282,5383448097,2 561,hairdresser,Hair Shop,19.148,47.462
19.1477325,47.4622551,5383448099,2 512,clothes,Hervis,19.148,47.462
19.1483151,47.4626614,5383448100,2 302,fast_food,Kürtőskalács,19.148,47.463
19.0455705,47.5574493,4048651408,2 906,waste_basket,,19.046,47.557
19.1492121,47.4634353,5383448101,2 101,pharmacy,KÖKI gyógyszertár,19.149,47.463
19.0484049,47.5681098,4048651410,2 593,vending_any,BKK-automata,19.048,47.568
19.1492602,47.4634129,5383448102,2 593,vending_any,,19.149,47.463
19.1294449,47.4542658,2830063605,2 511,convenience,Milka ABC,19.129,47.454
19.1475053,47.4626379,5383448105,2 519,optician,Optic World exclusive,19.148,47.463
19.1308592,47.4551592,2830063606,2 561,hairdresser,Séró Kócoló fodrász szalon,19.131,47.455
19.1491337,47.463316,5383448106,2 302,fast_food,Princess Pizza,19.149,47.463
19.1301471,47.455567,2830073044,2 903,drinking_water,,19.130,47.456
19.1474827,47.4626025,5383448107,2 514,chemist,Rossmann,19.147,47.463
19.130985,47.4556608,2830073045,2 903,drinking_water,,19.131,47.456
19.1478119,47.4623266,5383448108,2 101,pharmacy,SIPO Patika,19.148,47.462
19.1476427,47.4626975,5383448110,2 520,jeweller,Smuck,19.148,47.463
19.147716,47.462367,5383448111,2 525,mobile_phone_shop,Vodafone,19.148,47.462
19.1478326,47.4622732,5383448114,2 902,bench,,19.148,47.462
19.1480353,47.4625389,5383448116,2 593,vending_any,,19.148,47.463
19.1475541,47.4626088,5383448120,2 902,bench,,19.148,47.463
19.1473711,47.4626559,5383449023,2 901,toilet,,19.147,47.463
19.1482808,47.4626681,5383449024,2 593,vending_any,,19.148,47.463
19.1491282,47.4631679,5383449036,2 518,beverages,,19.149,47.463
19.149102,47.4631756,5383449038,2 511,convenience,,19.149,47.463
19.0295245,47.4806734,4049807898,2 301,restaurant,Mermel Étterem,19.030,47.481
19.1491929,47.4632899,5383449042,2 516,butcher,,19.149,47.463
19.1492371,47.4634839,5383449043,2 593,vending_any,,19.149,47.463
19.0632839,47.4890414,2829269816,2 304,pub,All-Inn Pub,19.063,47.489
19.0633547,47.4895837,2829269817,2 521,gift_shop,Bahia,19.063,47.490
19.075911,47.5107537,4050134549,2 515,bookshop,Baptista könyvesbolt,19.076,47.511
19.0629804,47.4896246,2829269818,2 521,gift_shop,Bon-Bon,19.063,47.490
19.0482167,47.5008754,4050192367,2 301,restaurant,Costes Downtown Michelin,19.048,47.501
19.0627371,47.4893125,2829269819,2 302,fast_food,All American Food,19.063,47.489
19.056525,47.4948492,4050200208,2 513,florist,Wild Flower Bar,19.057,47.495
19.0630938,47.4891413,2829269821,2 303,cafe,Deli's Bistro,19.063,47.489
19.0487401,47.5020353,4050206520,2 513,florist,Wines n' Roses,19.049,47.502
19.0642441,47.489605,2829269824,2 304,pub,Fecske Presszó,19.064,47.490
19.0563042,47.5060298,4050209456,2 513,florist,Plantomime Virágszalon,19.056,47.506
19.0632236,47.4893838,2829269825,2 121,dentist,Fogászati röntgen,19.063,47.489
19.0590737,47.4997056,4050213211,2 513,florist,Laura Virág,19.059,47.500
19.063433,47.4893642,2829269826,2 512,clothes,Flatlab,19.063,47.489
19.0462801,47.5094604,4050213940,2 303,cafe,Café Smúz,19.046,47.509
19.06319,47.4890858,2829269827,2 529,beauty_shop,Kálvin Szépségszalon,19.063,47.489
19.0575029,47.4987011,4050224074,2 303,cafe,Café Arioso,19.058,47.499
19.0538442,47.4838407,5385891530,2 733,archaeological,Római őrtorony helye,19.054,47.484
19.0640877,47.4893981,2829269829,2 904,fountain,Magyar Igazság kútja,19.064,47.489
19.0640877,47.4893981,2829269829,2 725,artwork,Magyar Igazság kútja,19.064,47.489
19.0629369,47.4896345,2829269831,2 520,jeweller,Mexico,19.063,47.490
19.0229056,47.4656931,4050682585,2 302,fast_food,Burger Station,19.023,47.466
19.0635272,47.4895893,2829269833,2 303,cafe,Prága Kávéház és Teázó,19.064,47.490
19.0231373,47.4656669,4050682586,2 304,pub,Bohém Söröző,19.023,47.466
19.0634011,47.4895849,2829269835,2 301,restaurant,Resti,19.063,47.490
19.0291562,47.4707392,4050682587,2 101,pharmacy,Szeretet Patika,19.029,47.471
19.0630693,47.4894208,2829269836,2 512,clothes,Ruhagaléria,19.063,47.489
19.0630384,47.4896123,2829269839,2 303,cafe,Szörp,19.063,47.490
19.0627606,47.4894802,2829269840,2 519,optician,Tóbiás Optika,19.063,47.489
19.0633308,47.4890239,2829269841,2 568,laundry,Vajnoczki ruhatisztító,19.063,47.489
19.0634592,47.4893322,2829269842,2 302,fast_food,Yun,19.063,47.489
19.0637131,47.4895243,2829269845,2 006,telephone,,19.064,47.490
19.0637313,47.4895254,2829269846,2 006,telephone,,19.064,47.490
18.9930968,47.5240482,4045700361,2 301,restaurant,Pasarét Bisztró,18.993,47.524
19.1886901,47.510318,2826114674,2 526,toy_shop,Okosjáték Játékbolt,19.189,47.510
19.033302,47.496204,2827075901,2 561,hairdresser,Női és Férfi fodrászat,19.033,47.496
19.0328894,47.4964229,2827081701,2 502,bakery,Lipóti Pékség,19.033,47.496
19.1261112,47.4557411,2827373593,2 725,artwork,Wekerlei Életfa,19.126,47.456
19.1268134,47.4561344,2827373596,2 904,fountain,,19.127,47.456
19.1492452,47.4633893,5383448091,2 593,vending_any,,19.149,47.463
19.1479773,47.4626077,5383448093,2 511,convenience,Eurocent,19.148,47.463
19.0405483,47.5425774,2828492753,2 501,supermarket,CBA Príma,19.041,47.543
19.0604518,47.5322095,5409775908,2 904,fountain,,19.060,47.532
19.0590614,47.5320139,5409775909,2 252,pitch,,19.059,47.532
19.0612162,47.5333738,5409775910,2 252,pitch,,19.061,47.533
19.1025198,47.5038586,5409781765,2 304,pub,Tücsök Kocsma,19.103,47.504
19.0528608,47.4908282,5410559231,2 529,beauty_shop,Molnár Kozmetika,19.053,47.491
19.0527365,47.4908264,5410559232,2 515,bookshop,Immanuel Kiadó,19.053,47.491
19.2265867,47.4694437,5410999132,2 528,greengrocer,,19.227,47.469
19.0522242,47.5757477,5411402643,2 253,swimming_pool,,19.052,47.576
19.065777,47.5035744,5412285423,2 302,fast_food,Buddha Original,19.066,47.504
19.0574087,47.5196427,2845559748,2 512,clothes,Klári Butik,19.057,47.520
19.0200737,47.4900663,4055575658,2 906,waste_basket,,19.020,47.490
19.020484,47.4899173,4055575659,2 902,bench,,19.020,47.490
19.0581096,47.4320536,5404804724,2 522,sports_shop,Wind tunel Budapest,19.058,47.432
19.1275085,47.5468806,3455107093,2 302,fast_food,BARO gyros,19.128,47.547
19.0702422,47.4884652,2847359810,2 515,bookshop,Apáczai Kiadó,19.070,47.488
19.0194472,47.4839368,5405123024,2 083,kindergarten,Táltos Csikó Tagóvoda,19.019,47.484
19.1059488,47.4827967,3455111093,2 724,memorial,Emlékkövek,19.106,47.483
19.070199,47.4882653,2847359811,2 514,chemist,Azúr,19.070,47.488
19.0693448,47.4862442,2847359814,2 502,bakery,Csocsaj Pékség,19.069,47.486
19.0640729,47.5050857,3455124360,2 602,atm,,19.064,47.505
19.0690673,47.4892818,2847359817,2 561,hairdresser,Era Banya Fodrász Tanya,19.069,47.489
19.0631287,47.504861,3455124362,2 602,atm,,19.063,47.505
19.0499294,47.4969879,5405191343,2 303,cafe,,19.050,47.497
19.0700653,47.4872801,2847359821,2 519,optician,Focus Optika,19.070,47.487
19.0194651,47.4949771,4053781233,2 513,florist,Pápai Virág Virágüzlet,19.019,47.495
19.0701633,47.4879657,2847359822,2 561,hairdresser,Frufru,19.070,47.488
19.0195175,47.4949852,4053781234,2 513,florist,Mester Virágszalon,19.020,47.495
19.0700389,47.4870381,2847359823,2 561,hairdresser,Férfi-női fodrászat,19.070,47.487
19.0197443,47.4929383,4053796030,2 906,waste_basket,,19.020,47.493
19.0703284,47.4891066,2847359824,2 515,bookshop,Füst,19.070,47.489
19.0223421,47.4920326,4053797410,2 906,waste_basket,,19.022,47.492
19.0697829,47.4893028,2847359827,2 528,greengrocer,Gyümölcssziget,19.070,47.489
19.018969,47.4921989,4053797411,2 906,waste_basket,,19.019,47.492
19.0538016,47.4788432,5406092265,2 006,telephone,,19.054,47.479
19.0166453,47.4906959,4053797412,2 906,waste_basket,,19.017,47.491
18.9309562,47.5239194,5406373818,2 902,bench,,18.931,47.524
19.0166665,47.4091731,4054092021,2 301,restaurant,Koleszterin Büfé,19.017,47.409
18.9309227,47.5239036,5406373819,2 902,bench,,18.931,47.524
19.0162778,47.4091287,4054092035,2 529,beauty_shop,,19.016,47.409
18.9308813,47.5238633,5406373820,2 902,bench,,18.931,47.524
19.0202974,47.4103563,4054164038,2 511,convenience,Mini Market Non-Stop,19.020,47.410
19.065273,47.5732665,2839771684,2 302,fast_food,Hekk Drive,19.065,47.573
18.93083,47.5239515,5406373821,2 902,bench,,18.931,47.524
19.0205579,47.4104342,4054164040,2 304,pub,,19.021,47.410
19.0652793,47.573378,2839771685,2 302,fast_food,,19.065,47.573
18.930811,47.5239534,5406373822,2 906,waste_basket,,18.931,47.524
19.0203827,47.4106804,4054164041,2 528,greengrocer,,19.020,47.411
19.0652507,47.5730566,2839771686,2 302,fast_food,Party Sörkert,19.065,47.573
18.9309003,47.5238893,5406373823,2 906,waste_basket,,18.931,47.524
19.0158949,47.4082522,4054164042,2 528,greengrocer,,19.016,47.408
19.0158277,47.4081595,4054164044,2 302,fast_food,Kínai Büfé,19.016,47.408
19.0186075,47.4076311,4054164045,2 302,fast_food,McDonald's,19.019,47.408
19.0184642,47.4076951,4054164046,2 302,fast_food,KFC,19.018,47.408
19.0185326,47.4073005,4054164047,2 302,fast_food,Pizza Forte,19.019,47.407
19.0184642,47.4072278,4054164048,2 602,atm,,19.018,47.407
19.0183665,47.4071991,4054164049,2 601,bank,CIB Bank,19.018,47.407
19.0170052,47.4065952,4054164050,2 512,clothes,H&M,19.017,47.407
19.0155267,47.4062492,4054164051,2 512,clothes,Charles Vögele,19.016,47.406
19.0154908,47.4061037,4054164052,2 512,clothes,C&A,19.015,47.406
19.0155722,47.4059538,4054164053,2 522,sports_shop,Sports Direct,19.016,47.406
19.0149274,47.406183,4054164054,2 101,pharmacy,PatikaPlus Gyógyszertár,19.015,47.406
19.0169564,47.4066724,4054164055,2 303,cafe,Costa,19.017,47.407
19.0163408,47.4065026,4054164056,2 303,cafe,Coffeshop Company,19.016,47.407
19.0173028,47.4078673,4054164119,2 302,fast_food,Lángos,19.017,47.408
19.0741831,47.4928336,5402535644,2 561,hairdresser,Lakatos Benjámin fodrász,19.074,47.493
19.0327789,47.4729334,4054231644,2 511,convenience,Despar,19.033,47.473
19.0742441,47.4928458,5402535645,2 561,hairdresser,Fodrászat,19.074,47.493
19.0748942,47.4929756,5402535646,2 523,stationery,Panton,19.075,47.493
19.0758249,47.4931455,5402535647,2 544,furniture_shop,Használt irodabútor,19.076,47.493
19.0763372,47.4932701,5402535648,2 205,playground,Nagy ho-ho-ho horgász játszótér,19.076,47.493
19.0767473,47.4932932,5402535649,2 511,convenience,0-24 ABC,19.077,47.493
19.0774389,47.4934205,5402535650,2 529,beauty_shop,Szépségstúdió,19.077,47.493
19.0776418,47.4934547,5402535651,2 543,doityourself,Őrike és Társa Ipari Szerelvény,19.078,47.493
19.078263,47.4930889,5402535652,2 511,convenience,Csemege,19.078,47.493
19.0684006,47.486948,2835815408,2 544,furniture_shop,Bak és Társa Bútorszalon,19.068,47.487
19.0792313,47.493397,5402535653,2 561,hairdresser,Krisztina Fodrászat,19.079,47.493
19.0678253,47.4893402,2835815410,2 561,hairdresser,Fodrászat és kozmetika,19.068,47.489
19.0688576,47.4891129,2835815412,2 544,furniture_shop,Konyhabútor,19.069,47.489
19.0687915,47.4872535,2835815414,2 542,bicycle_shop,Küllőkezű Edward,19.069,47.487
19.0755563,47.498372,5403185888,2 511,convenience,T and T Szupermarket,19.076,47.498
19.0667967,47.4892121,2835815415,2 511,convenience,Lecsó vegyeskereskedés,19.067,47.489
19.0671146,47.4892522,2835815417,2 544,furniture_shop,MEBLIK Gyerekbútor,19.067,47.489
19.067789,47.4893355,2835815419,2 302,fast_food,Pipi falatok,19.068,47.489
19.0675272,47.4893069,2835815422,2 529,beauty_shop,Zádory & Faragó,19.068,47.489
19.067551,47.4869765,2835815429,2 592,vending_parking,,19.068,47.487
19.0683904,47.4871563,2835815436,2 592,vending_parking,,19.068,47.487
19.0666214,47.4874797,2835815450,2 006,telephone,,19.067,47.487
19.0666096,47.4874857,2835815451,2 006,telephone,,19.067,47.487
19.0684574,47.4881473,2835815469,2 592,vending_parking,,19.068,47.488
19.0685463,47.4886463,2835815475,2 592,vending_parking,,19.069,47.489
19.0671975,47.4891174,2835815477,2 592,vending_parking,,19.067,47.489
19.0678699,47.489311,2835815479,2 592,vending_parking,,19.068,47.489
19.068018,47.489336,2835815480,2 006,telephone,,19.068,47.489
19.0307509,47.4963285,5395459521,2 502,bakery,Le Petit Boulanger,19.031,47.496
19.0657081,47.488952,2833662852,2 529,beauty_shop,Beauty Depo,19.066,47.489
19.0647149,47.4883702,2833662853,2 304,pub,Borvirág Pince,19.065,47.488
19.0644957,47.4884768,2833662854,2 301,restaurant,Bécsiszelet,19.064,47.488
19.0663095,47.4876368,2833662855,2 515,bookshop,Evangélikus,19.066,47.488
19.0643826,47.4885239,2833662857,2 529,beauty_shop,Isis Day Spa,19.064,47.489
19.0658422,47.4889464,2833662861,2 304,pub,Mister Söröző,19.066,47.489
19.0641928,47.48864,2833662862,2 512,clothes,Munkaruházati áruház,19.064,47.489
19.1321276,47.4240055,5399702956,2 701,tourist_info,,19.132,47.424
19.0663699,47.4891652,2833662864,2 518,beverages,Rajos szikvíz,19.066,47.489
19.0661278,47.4876475,2833662867,2 592,vending_parking,,19.066,47.488
19.0664062,47.4878783,2833662870,2 592,vending_parking,,19.066,47.488
19.0652769,47.4880517,2833662874,2 592,vending_parking,,19.065,47.488
19.0650339,47.4881872,2833662876,2 006,telephone,,19.065,47.488
19.0650171,47.4881933,2833662877,2 006,telephone,,19.065,47.488
19.0664931,47.4888455,2833662884,2 592,vending_parking,,19.066,47.489
18.9562408,47.541563,5401290884,2 701,tourist_info,Elegyfajok,18.956,47.542
19.0662107,47.4889898,2833662886,2 592,vending_parking,,19.066,47.489
18.959042,47.5423474,5401290885,2 701,tourist_info,,18.959,47.542
19.0648118,47.4890634,2833662887,2 592,vending_parking,,19.065,47.489
19.0655155,47.4890973,2833662888,2 592,vending_parking,,19.066,47.489
19.0898889,47.4262593,2834389589,2 258,track,"Dirt pálya, Csepel",19.090,47.426
19.084126,47.4700454,5423403405,2 302,fast_food,McDonald's - Lurdy Ház,19.084,47.470
19.0683187,47.4894072,2835815405,2 512,clothes,BESTEP,19.068,47.489
19.0683611,47.4867438,2835815407,2 544,furniture_shop,Bak és Társa Bútorszalon,19.068,47.487
19.0148046,47.4617983,2853511537,2 302,fast_food,MannaICE,19.015,47.462
19.0314636,47.454715,2853516949,2 903,drinking_water,,19.031,47.455
19.0371499,47.5101545,2853519501,2 303,cafe,,19.037,47.510
19.0386798,47.5103547,2853519502,2 301,restaurant,Kacsa,19.039,47.510
19.022366,47.464,2853693882,2 593,vending_any,,19.022,47.464
19.0214491,47.4641765,2853693883,2 593,vending_any,,19.021,47.464
19.021474,47.4641751,2853693884,2 593,vending_any,,19.021,47.464
19.0161421,47.418999,5426369452,2 903,drinking_water,,19.016,47.419
19.0191542,47.4137018,5426423333,2 903,drinking_water,,19.019,47.414
19.0540571,47.479326,5426641584,2 302,fast_food,,19.054,47.479
